dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,type,hr
2011-10-06,4,0,10,0,4,1,1,0.58,0.5455,0.49,0.194,323,hourly,16.0
2011-10-06,4,0,10,0,4,1,1,0.56,0.5303,0.52,0.1343,568,hourly,17.0
2011-10-06,4,0,10,0,4,1,1,0.54,0.5152,0.64,0.0896,538,hourly,18.0
2011-10-06,4,0,10,0,4,1,1,0.52,0.5,0.59,0.1045,343,hourly,19.0
2011-10-06,4,0,10,0,4,1,1,0.5,0.4848,0.77,0.1045,260,hourly,20.0
2011-10-06,4,0,10,0,4,1,1,0.46,0.4545,0.88,0.0896,195,hourly,21.0
2011-10-06,4,0,10,0,4,1,1,0.46,0.4545,0.82,0.0,148,hourly,22.0
2011-10-06,4,0,10,0,4,1,1,0.44,0.4394,0.88,0.0896,99,hourly,23.0
2011-10-07,4,0,10,0,5,1,1,0.44,0.4394,0.88,0.0,67,hourly,0.0
2011-10-07,4,0,10,0,5,1,1,0.44,0.4394,0.88,0.0,28,hourly,1.0
2011-10-07,4,0,10,0,5,1,1,0.42,0.4242,0.88,0.0,5,hourly,2.0
2011-10-07,4,0,10,0,5,1,1,0.4,0.4091,0.87,0.0,10,hourly,3.0
2011-10-07,4,0,10,0,5,1,1,0.4,0.4091,0.87,0.1045,5,hourly,4.0
2011-10-07,4,0,10,0,5,1,1,0.42,0.4242,0.82,0.0,27,hourly,5.0
2011-10-07,4,0,10,0,5,1,1,0.42,0.4242,0.88,0.0,87,hourly,6.0
2011-10-07,4,0,10,0,5,1,1,0.42,0.4242,0.94,0.0,242,hourly,7.0
2011-10-07,4,0,10,0,5,1,1,0.46,0.4545,0.82,0.0,417,hourly,8.0
2011-10-07,4,0,10,0,5,1,1,0.48,0.4697,0.77,0.0,241,hourly,9.0
2011-10-07,4,0,10,0,5,1,1,0.52,0.5,0.68,0.0896,174,hourly,10.0
2011-10-07,4,0,10,0,5,1,1,0.56,0.5303,0.63,0.0,230,hourly,11.0
2011-10-07,4,0,10,0,5,1,1,0.6,0.6212,0.53,0.0,235,hourly,12.0
2011-10-07,4,0,10,0,5,1,1,0.6,0.6212,0.46,0.0,305,hourly,13.0
2011-10-07,4,0,10,0,5,1,1,0.62,0.6212,0.5,0.0,256,hourly,14.0
2011-10-07,4,0,10,0,5,1,1,0.66,0.6212,0.41,0.0,270,hourly,15.0
2011-10-07,4,0,10,0,5,1,1,0.64,0.6212,0.44,0.0,419,hourly,16.0
2011-10-07,4,0,10,0,5,1,1,0.6,0.6212,0.56,0.2537,563,hourly,17.0
2011-10-07,4,0,10,0,5,1,1,0.56,0.5303,0.6,0.0896,465,hourly,18.0
2011-10-07,4,0,10,0,5,1,1,0.56,0.5303,0.52,0.0,294,hourly,19.0
2011-10-07,4,0,10,0,5,1,1,0.54,0.5152,0.49,0.0,197,hourly,20.0
2011-10-07,4,0,10,0,5,1,1,0.5,0.4848,0.68,0.0,166,hourly,21.0
2011-10-07,4,0,10,0,5,1,1,0.5,0.4848,0.68,0.0,146,hourly,22.0
2011-10-07,4,0,10,0,5,1,1,0.5,0.4848,0.63,0.0,136,hourly,23.0
2011-10-08,4,0,10,0,6,0,1,0.48,0.4697,0.72,0.0,89,hourly,0.0
2011-10-08,4,0,10,0,6,0,1,0.46,0.4545,0.82,0.0,65,hourly,1.0
2011-10-08,4,0,10,0,6,0,1,0.46,0.4545,0.82,0.0,45,hourly,2.0
2011-10-08,4,0,10,0,6,0,1,0.44,0.4394,0.88,0.0,20,hourly,3.0
2011-10-08,4,0,10,0,6,0,1,0.42,0.4242,0.94,0.1343,10,hourly,4.0
2011-10-08,4,0,10,0,6,0,1,0.42,0.4242,0.88,0.1045,8,hourly,5.0
2011-10-08,4,0,10,0,6,0,1,0.42,0.4242,0.94,0.0,22,hourly,6.0
2011-10-08,4,0,10,0,6,0,1,0.42,0.4242,0.94,0.0896,73,hourly,7.0
2011-10-08,4,0,10,0,6,0,1,0.46,0.4545,0.82,0.0,103,hourly,8.0
2011-10-08,4,0,10,0,6,0,1,0.5,0.4848,0.77,0.0,217,hourly,9.0
2011-10-08,4,0,10,0,6,0,1,0.52,0.5,0.77,0.0,337,hourly,10.0
2011-10-08,4,0,10,0,6,0,1,0.58,0.5455,0.56,0.0,397,hourly,11.0
2011-10-08,4,0,10,0,6,0,1,0.62,0.6212,0.35,0.0,446,hourly,12.0
2011-10-08,4,0,10,0,6,0,1,0.62,0.6212,0.46,0.1045,485,hourly,13.0
2011-10-08,4,0,10,0,6,0,1,0.62,0.6212,0.5,0.0896,465,hourly,14.0
2011-10-08,4,0,10,0,6,0,1,0.66,0.6212,0.39,0.0,496,hourly,15.0
2011-10-08,4,0,10,0,6,0,1,0.64,0.6212,0.44,0.0896,451,hourly,16.0
2011-10-08,4,0,10,0,6,0,1,0.62,0.6212,0.5,0.1343,393,hourly,17.0
2011-10-08,4,0,10,0,6,0,1,0.6,0.6212,0.46,0.1045,359,hourly,18.0
2011-10-08,4,0,10,0,6,0,1,0.54,0.5152,0.68,0.1343,248,hourly,19.0
2011-10-08,4,0,10,0,6,0,1,0.52,0.5,0.77,0.1045,202,hourly,20.0
2011-10-08,4,0,10,0,6,0,1,0.52,0.5,0.77,0.0,187,hourly,21.0
2011-10-08,4,0,10,0,6,0,1,0.5,0.4848,0.77,0.0,149,hourly,22.0
2011-10-08,4,0,10,0,6,0,1,0.48,0.4697,0.88,0.0,142,hourly,23.0
2011-10-09,4,0,10,0,0,0,1,0.46,0.4545,0.88,0.0896,129,hourly,0.0
2011-10-09,4,0,10,0,0,0,1,0.46,0.4545,0.88,0.0,78,hourly,1.0
2011-10-09,4,0,10,0,0,0,1,0.46,0.4545,0.88,0.0,55,hourly,2.0
2011-10-09,4,0,10,0,0,0,1,0.44,0.4394,0.88,0.0,30,hourly,3.0
2011-10-09,4,0,10,0,0,0,1,0.44,0.4394,0.88,0.0,14,hourly,4.0
2011-10-09,4,0,10,0,0,0,1,0.44,0.4394,0.88,0.0,15,hourly,5.0
2011-10-09,4,0,10,0,0,0,1,0.44,0.4394,0.88,0.0,21,hourly,6.0
2011-10-09,4,0,10,0,0,0,1,0.44,0.4394,0.86,0.0,44,hourly,7.0
2011-10-09,4,0,10,0,0,0,1,0.46,0.4545,0.88,0.0,107,hourly,8.0
2011-10-09,4,0,10,0,0,0,1,0.5,0.4848,0.77,0.0,185,hourly,9.0
2011-10-09,4,0,10,0,0,0,1,0.56,0.5303,0.68,0.0896,365,hourly,10.0
2011-10-09,4,0,10,0,0,0,1,0.62,0.6212,0.53,0.0896,423,hourly,11.0
2011-10-09,4,0,10,0,0,0,1,0.64,0.6212,0.44,0.0896,455,hourly,12.0
2011-10-09,4,0,10,0,0,0,1,0.66,0.6212,0.44,0.0896,418,hourly,13.0
2011-10-09,4,0,10,0,0,0,1,0.68,0.6364,0.47,0.1642,500,hourly,14.0
2011-10-09,4,0,10,0,0,0,1,0.68,0.6364,0.51,0.1642,407,hourly,15.0
2011-10-09,4,0,10,0,0,0,1,0.66,0.6212,0.5,0.1343,470,hourly,16.0
2011-10-09,4,0,10,0,0,0,1,0.62,0.6061,0.61,0.1045,438,hourly,17.0
2011-10-09,4,0,10,0,0,0,1,0.64,0.6212,0.5,0.1045,414,hourly,18.0
2011-10-09,4,0,10,0,0,0,1,0.56,0.5303,0.73,0.0896,302,hourly,19.0
2011-10-09,4,0,10,0,0,0,1,0.56,0.5303,0.73,0.1045,193,hourly,20.0
2011-10-09,4,0,10,0,0,0,1,0.54,0.5152,0.83,0.1045,173,hourly,21.0
2011-10-09,4,0,10,0,0,0,2,0.52,0.5,0.94,0.0,152,hourly,22.0
2011-10-09,4,0,10,0,0,0,1,0.5,0.4848,0.88,0.1045,123,hourly,23.0
2011-10-10,4,0,10,1,1,0,1,0.5,0.4848,0.94,0.0,53,hourly,0.0
2011-10-10,4,0,10,1,1,0,1,0.48,0.4697,0.88,0.0,34,hourly,1.0
2011-10-10,4,0,10,1,1,0,1,0.48,0.4697,0.88,0.0,19,hourly,2.0
2011-10-10,4,0,10,1,1,0,1,0.46,0.4545,0.88,0.0,11,hourly,3.0
2011-10-10,4,0,10,1,1,0,1,0.46,0.4545,0.94,0.0,6,hourly,4.0
2011-10-10,4,0,10,1,1,0,1,0.46,0.4545,0.94,0.0,21,hourly,5.0
2011-10-10,4,0,10,1,1,0,1,0.44,0.4394,0.94,0.0,44,hourly,6.0
2011-10-10,4,0,10,1,1,0,1,0.46,0.4545,0.88,0.0,114,hourly,7.0
2011-10-10,4,0,10,1,1,0,1,0.52,0.5,0.83,0.0,254,hourly,8.0
2011-10-10,4,0,10,1,1,0,1,0.54,0.5152,0.77,0.0,219,hourly,9.0
2011-10-10,4,0,10,1,1,0,1,0.56,0.5303,0.73,0.1642,265,hourly,10.0
2011-10-10,4,0,10,1,1,0,1,0.62,0.6061,0.69,0.0896,322,hourly,11.0
2011-10-10,4,0,10,1,1,0,2,0.7,0.6515,0.48,0.0896,365,hourly,12.0
2011-10-10,4,0,10,1,1,0,1,0.72,0.6515,0.37,0.0,365,hourly,13.0
2011-10-10,4,0,10,1,1,0,1,0.74,0.6515,0.37,0.0,370,hourly,14.0
2011-10-10,4,0,10,1,1,0,2,0.72,0.6515,0.42,0.1045,384,hourly,15.0
2011-10-10,4,0,10,1,1,0,2,0.7,0.6364,0.45,0.0896,402,hourly,16.0
2011-10-10,4,0,10,1,1,0,2,0.66,0.6212,0.54,0.1045,459,hourly,17.0
2011-10-10,4,0,10,1,1,0,2,0.64,0.6212,0.53,0.0,473,hourly,18.0
2011-10-10,4,0,10,1,1,0,2,0.58,0.5455,0.78,0.0896,336,hourly,19.0
2011-10-10,4,0,10,1,1,0,1,0.6,0.5909,0.73,0.0,225,hourly,20.0
2011-10-10,4,0,10,1,1,0,1,0.56,0.5303,0.88,0.0896,175,hourly,21.0
2011-10-10,4,0,10,1,1,0,1,0.56,0.5303,0.88,0.0896,126,hourly,22.0
2011-10-10,4,0,10,1,1,0,2,0.54,0.5152,0.88,0.1045,75,hourly,23.0
2011-10-11,4,0,10,0,2,1,2,0.54,0.5152,0.88,0.0,30,hourly,0.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.94,0.0896,11,hourly,1.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.94,0.1343,5,hourly,2.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.88,0.1045,3,hourly,3.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.88,0.1343,5,hourly,4.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.88,0.0,20,hourly,5.0
2011-10-11,4,0,10,0,2,1,1,0.52,0.5,0.83,0.0896,123,hourly,6.0
2011-10-11,4,0,10,0,2,1,2,0.52,0.5,0.88,0.0896,352,hourly,7.0
2011-10-11,4,0,10,0,2,1,2,0.56,0.5303,0.83,0.1045,406,hourly,8.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.69,0.0,235,hourly,9.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.69,0.1343,149,hourly,10.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.73,0.1642,123,hourly,11.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.73,0.1642,181,hourly,12.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.73,0.194,180,hourly,13.0
2011-10-11,4,0,10,0,2,1,3,0.6,0.5909,0.73,0.1045,171,hourly,14.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5758,0.78,0.1642,175,hourly,15.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5909,0.73,0.1642,320,hourly,16.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5758,0.78,0.2537,604,hourly,17.0
2011-10-11,4,0,10,0,2,1,2,0.6,0.5758,0.78,0.2239,539,hourly,18.0
2011-10-11,4,0,10,0,2,1,2,0.58,0.5455,0.83,0.2239,318,hourly,19.0
2011-10-11,4,0,10,0,2,1,2,0.58,0.5455,0.83,0.2239,234,hourly,20.0
2011-10-11,4,0,10,0,2,1,2,0.58,0.5455,0.78,0.194,175,hourly,21.0
2011-10-11,4,0,10,0,2,1,2,0.56,0.5303,0.83,0.194,147,hourly,22.0
2011-10-11,4,0,10,0,2,1,2,0.56,0.5303,0.83,0.2836,57,hourly,23.0
2011-10-12,4,0,10,0,3,1,2,0.56,0.5303,0.83,0.1343,25,hourly,0.0
2011-10-12,4,0,10,0,3,1,3,0.56,0.5303,0.83,0.1343,10,hourly,1.0
2011-10-12,4,0,10,0,3,1,2,0.56,0.5303,0.83,0.2836,2,hourly,2.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.2985,2,hourly,3.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.3881,7,hourly,4.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.3284,22,hourly,5.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.2537,112,hourly,6.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.3881,259,hourly,7.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.3881,404,hourly,8.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.4478,197,hourly,9.0
2011-10-12,4,0,10,0,3,1,2,0.54,0.5152,0.88,0.3881,113,hourly,10.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.3284,120,hourly,11.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.88,0.3284,62,hourly,12.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.88,0.2239,101,hourly,13.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.2836,78,hourly,14.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.2537,45,hourly,15.0
2011-10-12,4,0,10,0,3,1,2,0.56,0.5303,0.88,0.2239,55,hourly,16.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.2239,251,hourly,17.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.1343,172,hourly,18.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.1343,109,hourly,19.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.1045,90,hourly,20.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,1.0,0.1045,83,hourly,21.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.0896,43,hourly,22.0
2011-10-12,4,0,10,0,3,1,3,0.54,0.5152,0.94,0.0896,54,hourly,23.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,0.94,0.1343,15,hourly,0.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,0.94,0.0,12,hourly,1.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,0.94,0.0,4,hourly,2.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,1.0,0.194,6,hourly,3.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,1.0,0.1045,7,hourly,4.0
2011-10-13,4,0,10,0,4,1,2,0.54,0.5152,1.0,0.1045,17,hourly,5.0
2011-10-13,4,0,10,0,4,1,3,0.54,0.5152,1.0,0.0896,52,hourly,6.0
2011-10-13,4,0,10,0,4,1,3,0.54,0.5152,1.0,0.1343,81,hourly,7.0
2011-10-13,4,0,10,0,4,1,3,0.54,0.5152,1.0,0.0896,209,hourly,8.0
2011-10-13,4,0,10,0,4,1,3,0.56,0.5303,1.0,0.1045,109,hourly,9.0
2011-10-13,4,0,10,0,4,1,3,0.56,0.5303,1.0,0.1343,69,hourly,10.0
2011-10-13,4,0,10,0,4,1,2,0.62,0.5758,0.83,0.0,84,hourly,11.0
2011-10-13,4,0,10,0,4,1,2,0.62,0.5606,0.88,0.0,105,hourly,12.0
2011-10-13,4,0,10,0,4,1,2,0.64,0.5758,0.83,0.1642,162,hourly,13.0
2011-10-13,4,0,10,0,4,1,1,0.66,0.6061,0.78,0.194,133,hourly,14.0
2011-10-13,4,0,10,0,4,1,1,0.66,0.6061,0.78,0.194,155,hourly,15.0
2011-10-13,4,0,10,0,4,1,1,0.66,0.6212,0.74,0.2239,276,hourly,16.0
2011-10-13,4,0,10,0,4,1,3,0.62,0.5758,0.83,0.2537,479,hourly,17.0
2011-10-13,4,0,10,0,4,1,3,0.62,0.5758,0.83,0.2537,268,hourly,18.0
2011-10-13,4,0,10,0,4,1,2,0.62,0.5758,0.83,0.1642,205,hourly,19.0
2011-10-13,4,0,10,0,4,1,1,0.62,0.5758,0.83,0.2836,181,hourly,20.0
2011-10-13,4,0,10,0,4,1,1,0.62,0.5758,0.83,0.194,123,hourly,21.0
2011-10-13,4,0,10,0,4,1,1,0.62,0.5758,0.83,0.194,114,hourly,22.0
2011-10-13,4,0,10,0,4,1,2,0.58,0.5455,0.88,0.194,47,hourly,23.0
2011-10-14,4,0,10,0,5,1,1,0.58,0.5455,0.94,0.0896,39,hourly,0.0
2011-10-14,4,0,10,0,5,1,1,0.58,0.5455,0.94,0.1343,24,hourly,1.0
2011-10-14,4,0,10,0,5,1,1,0.56,0.5303,0.94,0.1642,6,hourly,2.0
2011-10-14,4,0,10,0,5,1,1,0.56,0.5303,0.94,0.1343,7,hourly,3.0
2011-10-14,4,0,10,0,5,1,1,0.56,0.5303,0.94,0.194,8,hourly,4.0
2011-10-14,4,0,10,0,5,1,2,0.56,0.5303,0.94,0.1642,17,hourly,5.0
2011-10-14,4,0,10,0,5,1,3,0.56,0.5303,0.88,0.194,94,hourly,6.0
2011-10-14,4,0,10,0,5,1,3,0.56,0.5303,0.88,0.194,147,hourly,7.0
2011-10-14,4,0,10,0,5,1,2,0.56,0.5303,0.9,0.1642,209,hourly,8.0
2011-10-14,4,0,10,0,5,1,2,0.56,0.5303,0.94,0.2239,180,hourly,9.0
2011-10-14,4,0,10,0,5,1,3,0.54,0.5152,0.88,0.3582,125,hourly,10.0
2011-10-14,4,0,10,0,5,1,3,0.52,0.5,0.88,0.1642,87,hourly,11.0
2011-10-14,4,0,10,0,5,1,3,0.52,0.5,0.88,0.1642,75,hourly,12.0
2011-10-14,4,0,10,0,5,1,1,0.56,0.5303,0.73,0.3582,132,hourly,13.0
2011-10-14,4,0,10,0,5,1,1,0.62,0.6212,0.43,0.3582,156,hourly,14.0
2011-10-14,4,0,10,0,5,1,1,0.62,0.6212,0.43,0.2836,230,hourly,15.0
2011-10-14,4,0,10,0,5,1,1,0.6,0.6212,0.43,0.2239,344,hourly,16.0
2011-10-14,4,0,10,0,5,1,1,0.58,0.5455,0.46,0.4179,481,hourly,17.0
2011-10-14,4,0,10,0,5,1,1,0.54,0.5152,0.39,0.2836,423,hourly,18.0
2011-10-14,4,0,10,0,5,1,1,0.54,0.5152,0.39,0.3284,248,hourly,19.0
2011-10-14,4,0,10,0,5,1,1,0.52,0.5,0.42,0.194,196,hourly,20.0
2011-10-14,4,0,10,0,5,1,1,0.5,0.4848,0.45,0.194,178,hourly,21.0
2011-10-14,4,0,10,0,5,1,1,0.46,0.4545,0.59,0.2239,143,hourly,22.0
2011-10-14,4,0,10,0,5,1,1,0.46,0.4545,0.59,0.1642,95,hourly,23.0
2011-10-15,4,0,10,0,6,0,1,0.46,0.4545,0.55,0.1045,106,hourly,0.0
2011-10-15,4,0,10,0,6,0,1,0.46,0.4545,0.55,0.2537,73,hourly,1.0
2011-10-15,4,0,10,0,6,0,1,0.46,0.4545,0.59,0.194,56,hourly,2.0
2011-10-15,4,0,10,0,6,0,1,0.44,0.4394,0.62,0.194,23,hourly,3.0
2011-10-15,4,0,10,0,6,0,1,0.42,0.4242,0.67,0.1343,6,hourly,4.0
2011-10-15,4,0,10,0,6,0,1,0.42,0.4242,0.71,0.1642,7,hourly,5.0
2011-10-15,4,0,10,0,6,0,1,0.4,0.4091,0.71,0.0,20,hourly,6.0
2011-10-15,4,0,10,0,6,0,1,0.4,0.4091,0.76,0.1045,57,hourly,7.0
2011-10-15,4,0,10,0,6,0,1,0.46,0.4545,0.59,0.2836,125,hourly,8.0
2011-10-15,4,0,10,0,6,0,1,0.52,0.5,0.48,0.2985,207,hourly,9.0
2011-10-15,4,0,10,0,6,0,1,0.54,0.5152,0.45,0.4478,322,hourly,10.0
2011-10-15,4,0,10,0,6,0,1,0.56,0.5303,0.4,0.3881,374,hourly,11.0
2011-10-15,4,0,10,0,6,0,1,0.58,0.5455,0.35,0.5522,456,hourly,12.0
2011-10-15,4,0,10,0,6,0,1,0.6,0.6212,0.35,0.4627,394,hourly,13.0
2011-10-15,4,0,10,0,6,0,1,0.6,0.6212,0.33,0.4627,472,hourly,14.0
2011-10-15,4,0,10,0,6,0,1,0.62,0.6212,0.31,0.4925,377,hourly,15.0
2011-10-15,4,0,10,0,6,0,1,0.62,0.6212,0.29,0.3881,443,hourly,16.0
2011-10-15,4,0,10,0,6,0,1,0.58,0.5455,0.32,0.2836,441,hourly,17.0
2011-10-15,4,0,10,0,6,0,1,0.54,0.5152,0.39,0.194,372,hourly,18.0
2011-10-15,4,0,10,0,6,0,1,0.5,0.4848,0.51,0.1343,238,hourly,19.0
2011-10-15,4,0,10,0,6,0,1,0.5,0.4848,0.48,0.1343,179,hourly,20.0
2011-10-15,4,0,10,0,6,0,1,0.5,0.4848,0.42,0.2239,168,hourly,21.0
2011-10-15,4,0,10,0,6,0,1,0.5,0.4848,0.36,0.1343,166,hourly,22.0
2011-10-15,4,0,10,0,6,0,1,0.48,0.4697,0.41,0.1642,135,hourly,23.0
2011-10-16,4,0,10,0,0,0,1,0.46,0.4545,0.44,0.1343,107,hourly,0.0
2011-10-16,4,0,10,0,0,0,1,0.44,0.4394,0.47,0.1343,77,hourly,1.0
2011-10-16,4,0,10,0,0,0,1,0.42,0.4242,0.54,0.1343,65,hourly,2.0
2011-10-16,4,0,10,0,0,0,1,0.42,0.4242,0.54,0.1343,42,hourly,3.0
2011-10-16,4,0,10,0,0,0,1,0.42,0.4242,0.54,0.194,12,hourly,4.0
2011-10-16,4,0,10,0,0,0,1,0.42,0.4242,0.54,0.1642,7,hourly,5.0
2011-10-16,4,0,10,0,0,0,1,0.38,0.3939,0.66,0.1642,10,hourly,6.0
2011-10-16,4,0,10,0,0,0,1,0.4,0.4091,0.62,0.1343,48,hourly,7.0
2011-10-16,4,0,10,0,0,0,1,0.44,0.4394,0.62,0.194,99,hourly,8.0
2011-10-16,4,0,10,0,0,0,1,0.5,0.4848,0.45,0.2239,190,hourly,9.0
2011-10-16,4,0,10,0,0,0,1,0.54,0.5152,0.45,0.2537,347,hourly,10.0
2011-10-16,4,0,10,0,0,0,1,0.56,0.5303,0.35,0.2836,377,hourly,11.0
2011-10-16,4,0,10,0,0,0,1,0.58,0.5455,0.35,0.2537,444,hourly,12.0
2011-10-16,4,0,10,0,0,0,1,0.6,0.6212,0.35,0.2985,438,hourly,13.0
2011-10-16,4,0,10,0,0,0,1,0.6,0.6212,0.4,0.2985,462,hourly,14.0
2011-10-16,4,0,10,0,0,0,1,0.62,0.6212,0.35,0.3881,412,hourly,15.0
2011-10-16,4,0,10,0,0,0,1,0.6,0.6212,0.46,0.3881,466,hourly,16.0
2011-10-16,4,0,10,0,0,0,1,0.58,0.5455,0.49,0.4627,405,hourly,17.0
2011-10-16,4,0,10,0,0,0,1,0.56,0.5303,0.49,0.4478,328,hourly,18.0
2011-10-16,4,0,10,0,0,0,1,0.54,0.5152,0.52,0.3881,233,hourly,19.0
2011-10-16,4,0,10,0,0,0,1,0.54,0.5152,0.52,0.4627,178,hourly,20.0
2011-10-16,4,0,10,0,0,0,1,0.54,0.5152,0.52,0.3881,102,hourly,21.0
2011-10-16,4,0,10,0,0,0,1,0.56,0.5303,0.49,0.4179,130,hourly,22.0
2011-10-16,4,0,10,0,0,0,1,0.56,0.5303,0.52,0.4179,62,hourly,23.0
2011-10-17,4,0,10,0,1,1,1,0.54,0.5152,0.56,0.3284,37,hourly,0.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.54,0.3881,17,hourly,1.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.54,0.3881,7,hourly,2.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.49,0.194,2,hourly,3.0
2011-10-17,4,0,10,0,1,1,1,0.52,0.5,0.59,0.1642,5,hourly,4.0
2011-10-17,4,0,10,0,1,1,1,0.5,0.4848,0.63,0.2985,29,hourly,5.0
2011-10-17,4,0,10,0,1,1,1,0.5,0.4848,0.55,0.2537,114,hourly,6.0
2011-10-17,4,0,10,0,1,1,2,0.5,0.4848,0.55,0.1642,309,hourly,7.0
2011-10-17,4,0,10,0,1,1,2,0.5,0.4848,0.51,0.2537,414,hourly,8.0
2011-10-17,4,0,10,0,1,1,2,0.5,0.4848,0.45,0.2836,206,hourly,9.0
2011-10-17,4,0,10,0,1,1,1,0.52,0.5,0.45,0.1642,135,hourly,10.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.43,0.0,166,hourly,11.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.4,0.0896,205,hourly,12.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.46,0.0896,205,hourly,13.0
2011-10-17,4,0,10,0,1,1,1,0.58,0.5455,0.49,0.194,166,hourly,14.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.6,0.2537,208,hourly,15.0
2011-10-17,4,0,10,0,1,1,1,0.58,0.5455,0.56,0.2537,302,hourly,16.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.64,0.1343,620,hourly,17.0
2011-10-17,4,0,10,0,1,1,1,0.56,0.5303,0.6,0.0,518,hourly,18.0
2011-10-17,4,0,10,0,1,1,1,0.54,0.5152,0.68,0.1045,333,hourly,19.0
2011-10-17,4,0,10,0,1,1,1,0.52,0.5,0.77,0.1045,229,hourly,20.0
2011-10-17,4,0,10,0,1,1,1,0.5,0.4848,0.77,0.1045,177,hourly,21.0
2011-10-17,4,0,10,0,1,1,1,0.5,0.4848,0.77,0.0,104,hourly,22.0
2011-10-17,4,0,10,0,1,1,2,0.48,0.4697,0.88,0.0,62,hourly,23.0
2011-10-18,4,0,10,0,2,1,1,0.48,0.4697,0.82,0.0,31,hourly,0.0
2011-10-18,4,0,10,0,2,1,2,0.46,0.4545,0.88,0.0,11,hourly,1.0
2011-10-18,4,0,10,0,2,1,1,0.44,0.4394,0.94,0.0896,5,hourly,2.0
2011-10-18,4,0,10,0,2,1,1,0.44,0.4394,0.94,0.0896,1,hourly,3.0
2011-10-18,4,0,10,0,2,1,2,0.44,0.4394,0.94,0.1045,4,hourly,4.0
2011-10-18,4,0,10,0,2,1,2,0.46,0.4545,0.88,0.0,21,hourly,5.0
2011-10-18,4,0,10,0,2,1,1,0.46,0.4545,0.82,0.0896,109,hourly,6.0
2011-10-18,4,0,10,0,2,1,1,0.46,0.4545,0.88,0.0896,341,hourly,7.0
2011-10-18,4,0,10,0,2,1,1,0.5,0.4848,0.77,0.0896,499,hourly,8.0
2011-10-18,4,0,10,0,2,1,2,0.52,0.5,0.77,0.0896,227,hourly,9.0
2011-10-18,4,0,10,0,2,1,2,0.56,0.5303,0.68,0.0,102,hourly,10.0
2011-10-18,4,0,10,0,2,1,2,0.6,0.6212,0.49,0.1045,147,hourly,11.0
2011-10-18,4,0,10,0,2,1,2,0.62,0.6212,0.43,0.0896,201,hourly,12.0
2011-10-18,4,0,10,0,2,1,2,0.64,0.6212,0.38,0.194,219,hourly,13.0
2011-10-18,4,0,10,0,2,1,2,0.62,0.6212,0.41,0.1642,169,hourly,14.0
